review_seq,total_score,review_content,reg_date,images,writer_display_name
1973103,5.0,"The shrimp pasta I ate here a few years ago was so delicious that I often think of it! That's why I'm here again The atmosphere was nice and the view was pretty, so I had a good time",2023-08-26 13:43:21,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/8164a5d8aff543e38e3745cde0f2bae6,Rieul
2337110,4.2,"I looked for Michelin and wanted to come at the end of the year!
It's my first time at a place called Liberation Village
It was hard to go uphill, but the atmosphere and the staff
The kind guidance and atmosphere were so nice
As for food, I don't like seafood very much,
I don't think I liked it because I tend to eat it blandly
But I think you'll like it if you enjoy eating seafood or like pasta with a little strong seasoning! 
It wasn't to my taste, but it tastes unique, so I think I'll think of it sometimes",2023-12-31 17:09:20,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c4deae0b09dd47288f4f7cb56483d963, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/fc1b3da5aa564ff494009bdbf44a7495, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/1314e690aaeb4e9eb4d7de6c8d38d69d, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/bc5671620e4640b4aef4331aa74a3582",Soyunoi
215127,5.0,"I don't think I need to explain the taste because it's good
Staff members are so kind
Thanks to you, I had a great time ☃️",2021-12-25 19:43:23,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211225194239237(0).jpeg,하이진
665030,5.0,"She's so kind. (My mom brought me a blanket even though I'm cold) The taste is amazing The red shrimp pasta was good, so I ate all the sauceㅠ",2022-07-31 22:03:24,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220731220320207(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220731220320209(1).jpeg",정정정쩡쩡쩡
799391,4.8,"Both the taste and the atmosphere were my cup of course I was satisfied with the service, and if the location and parking were more convenient, I would go there more often!!",2022-09-06 22:57:28,,화려한 식객_57576
348151,5.0,"The pasta sauce was all good and the raw noodles were fresh
The staff and the server explained it to me kindly, so I was able to enjoy it even more deliciously",2022-03-07 10:11:02,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220307100919706(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220307100919709(1).jpeg",zo_!
1508265,4.7,"When I visited with my friends a few years ago, I remembered it was delicious, so I came back. 
The red shrimp capellini was still delicious, needless to say, and I got the impression that the combination of noodles and meat, which were wide and hard in texture, was like an elegant pizza with lemon scent.
Unfortunately, the meal time was set at 1 hour and 20 minutes, so I ordered the main meat, which takes quite a while to cook, after finishing the pasta without ordering it in advanceI just can't eat it…",2023-01-08 11:21:56,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230108110723890(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230108110723891(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230108110723891(2).jpeg",SG_와사비
1674117,4.0,"The red shrimp ink capellini sauce and noodles were really good
The freshness and freshness of Ricotta Platter
The combination of smoky beef carpaccio and strawberries
It was fun because it was fresh.
But it's the lemon butter yolk papadelle's
The texture of the sauce, the flavor, the combination of noodles, and the fleshy tea 
I was really sad
The scent of lemon peel is more salty than the savory taste of butter
That's how I felt
Of course, good service
I was satisfied with most of the tiramisu I had as a finishing touch!",2023-03-20 14:31:34,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23320142119142_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23320142119329_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23320142119505_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23320142119685_rv.jpg",김요무
2073078,5.0,"It's a really good pasta restaurant...The view was good and the wine was delicious LOL The terrace is a bit chilly since it's October, but I hope you can dress warmly. I recommend it",2023-10-04 08:13:17,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/4776de1022574ed6a003d02c350b699e,범석이
1899632,5.0,"The food is so good and all the staff and chefs, including the manager, are so kind!!! 
I'm going to revisit it!!
I recommend shrimp pasta. 🤤",2023-07-30 23:52:08,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/1b6f3b2974cb44bfbb62b9402cc8bafa, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/fe6f0b12cf9b4ecdb0fdaa1777f79ede",Skirr
2076598,5.0,"I only took one picture of the food...
I ate on the terrace, and the atmosphere, the taste of the food, and it was excellent.
I had a great time on the anniversary",2023-10-05 21:56:46,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/3bbd43eb3e9040899a0a580d843bd5ca,정이삭님
2282804,5.0,"I'll remember the good memories from ""Soul Dining""
Eggs and flowers that say pasta is delicious
I visited :) 
It's the end of the year, so I think it's prettier
I really enjoyed the meal.",2023-12-21 15:14:25,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/bed9a3c3963c4d768df8b08a1007eb66,ch2rry
2119069,5.0,"It was delicious
But when I went, the public parking lot was full
It can't be valet, and the alley is too narrow and the hill is too small, so I think it's better to go without a car.ㅜ",2023-10-23 12:06:04,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/8f6ee8f7b84942899fc2bcb399531748,jiwoone
184932,5.0,"The texture of the raw noodles is so delicious because it feels like ancient times!!Haha
ingredient in cooking
I liked it because I could feel the taste as it is",2021-12-07 10:39:20,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211207103914055(0).jpeg,김남형횽횽
664964,5.0,"I think I literally tasted pasta more than I expected. 
The pasta with a little Asian flavor was impressive!",2022-07-31 21:56:10,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220731215256291(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220731215328153(0).jpeg",100jin9
954405,5.0,"The pasta and fried vegetables (although there is no picture) were all good
GFRIEND, who had a low appetite, ate a lot of delicious food See you again",2022-10-17 15:13:22,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221017151209736(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221017151209739(1).jpeg",길핫트
1786356,5.0,"eat too deliciouslyby the look of it
Tiramisu is the only picture left

Black pork rago and red shrimp capellini are malmo 🫠🔥
The staff's service was so convenient",2023-05-30 18:45:48,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230530184354489(0).jpeg,엘츠비
1961507,5.0,"Not only the pasta, but the salad and carpaccio were so good It was more delicious because it was raw The kind service was also good I want to go again next time!",2023-08-21 14:57:08,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c46cf2c8c3564795aaa9dfbaf1dcb4a1, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/6b242376de344714b3a2befe42edd083",SJ_5
2626979,4.7,The view is a good view if you look forward to it and get disappointed and go without expectation. All the menus are delicious and the serving is kind~~,2024-04-14 12:08:20,,위트있는 식객_18159
2009959,5.0,"It didn't taste like pasta that I'm used to, so I was able to enjoy it more
The staff was kind and the food came out quickly, so it was good!!
Too bad we don't have beer 😭",2023-09-09 14:05:39,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230909140402880(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230909140402881(1).jpeg",개구진 개척가_25715
72624,5.0,"The table is well spaced, and most of all, the food is delicious and kind! I want to try other pasta too :)",2021-08-13 15:00:52,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210813150046948(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210813150046949(1).jpeg",꼼꼼한 미식가_69411
217392,5.0,"The explanation of the food was very kind and they cared about each and everything, so it was really good and the food suited my taste well :)",2021-12-26 18:18:31,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/211226181824777(0).jpeg,발랄한 식도락가_16234
1709979,4.0,"Overall, I could feel a different taste. 
Especially, the capreze I had as an appetizer was the best! (Good pairing with sparkling wine...!!!) 
Personally, the other two foods had a unique taste at first, but as I ate them, I found them attractive! 
(I'm writing a review right now 🥹)
The server was kind, and I want to try other menus, so I'm willing to revisit :D",2023-04-13 21:53:51,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230413214606305(0).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230413214606306(1).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230413214606306(2).jpeg",suerte_
2306941,4.0,We had a good dinner. Everything was on point. Straightforward.,2023-12-25 19:52:51,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/3b6e0fd7c6304003b518784f5d3db878, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/120983cf3b354ed8b903f48fffe98405, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c0c239c46a724c15829a0891d600b896, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/5c941998adb4469e9d3ebdd8a4a2e779, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/27846721427f42aead86d27f850696ca, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/f24f46dc584f42c2a04e544f9aca316a",Jolyn Toh231120090951
2481224,4.3,"It's delicious. I liked it because I liked the pasta. I want to eat other menus, too. But the whole menu is salty. Honestly, I was a bit disappointed.",2024-02-18 23:47:25,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/214b336b68c949cdb925d0da0b7d5630, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/8c1511a83b95405f89d09de7fa03fd5b, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/ce8900d506694ca78fc1311647f354ec, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/9bde3606847d40578f5f7b1c62ce64d2, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/26dfd1aee32f4432ba477a88e70f6def",이응이응기역이
2551260,5.0,"It's so delicious and I always go here when I go to Liberation Village. Hehe, and the staff are all so kind and the service is good!!",2024-03-16 21:10:32,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/85864f5e5ad7477792699ee0b7aedd8a,즐거운 식객_38394
45825,4.5,"It's a pretty and delicious place. The pasta with the texture of the raw pasta was great But personally, it's a bit salty. The view of Namsan Mountain from the window was cool, and the table was arranged so that it didn't feel crowded inside, so the atmosphere was good I recommend it as a good place to go when you want to eat pasta",2021-07-04 08:38:41,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210704083743298(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210704083743299(1).jpeg",예리한 개척가_98649
748418,5.0,"It's my second visit, and the staff were so kind and the atmosphere was crazy! It was good because the texture was good because it was raw and the menu was unique.",2022-08-24 20:07:26,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22824200555674_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22824200556000_rv.jpg",외로운 맛사냥꾼_68242
1739511,5.0,"The signature pasta is so delicious Other dishes are good, but I want to try something else",2023-05-02 20:03:51,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230502200315634(0).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230502200315635(1).jpeg",요정3
2075325,5.0,"It's not a reservation system, but I think I need to make a reservation It was very nice to see Namsan Tower well. The food was delicious, too!",2023-10-05 12:09:37,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/4ecae1575e3c444fae7a2e9f07747401, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/a6ed8917b1a64497a3288b7997466333",호박바
2236355,5.0,"It's been a while since I had a date. It was a date
(Until the second one?)? (Laughing)
In winter, it changes to the terrace interior, so please refer to it^^",2023-12-05 20:12:07,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/456248da5d12489eb74843defa9f569f,이서경굥굥
956502,4.3,"The pasta is better than I expected The taste was good, and the liver was a little strong, but because of individual differences, the party was okay, so I think it's normal!",2022-10-18 00:17:32,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221018001650907(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221018001650908(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221018001650908(2).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221018001650908(3).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221018001650908(4).jpeg",으헷헹
1133267,4.8,"First of all, the view was great I enjoyed the food, too! The wine you recommended was also good. :)",2022-11-25 19:29:13,,맛있는건너무조아
1577961,5.0,"Both the taste and service were the best. The food was a perfect seasoning to go with wine, and I want to revisit and eat other foods!",2023-01-22 21:34:23,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23122213251339_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23122213252904_rv.jpg",은창기
2587282,5.0,"I really like the view because it's a whole glass!
It's in the alley, so I don't think it's going to be easy to come by carㅜㅜ
But it's so delicious that I'll come back again",2024-03-30 20:29:34,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/a1fee409f54e49a3a1b3cdf5333478af,즐거운 식도락가_18822
1803262,5.0,"It tastes good, the quantity is good, the atmosphere is good, and the service is good. But parking is a shame ㅠ 
The pasta was so good",2023-06-09 22:18:07,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230609221738651(0).jpeg,으아닛
2544098,5.0,"The menu was so delicious and the wine paired together was good. Some people sell it because it's salty, but it was good for our taste.",2024-03-14 11:02:43,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/3bba080550cb4882ae1e6260dab63730,특별한 맛사냥꾼_27373
361837,5.0,"Maybe it's because I used raw noodles, but the texture is unique, and the food ingredients and the atmosphere service were all great",2022-03-15 16:46:22,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220315164519518(0).jpeg,크노
411768,5.0,The atmosphere is good and it's really delicious. 👍 The Michelin guide increases trust once again,2022-04-16 01:40:36,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220416013957517(0).jpeg,지혜로운 식객_70445
764546,5.0,"Thank you for the food! It's fun to break the menu They were so kind, so I enjoyed the meal",2022-08-28 20:10:05,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22828200926382_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22828200927053_rv.jpg",착한 셀럽_27177
1478144,4.3,"The atmosphere is good. Pasta is a place that shows that it's a noodle dish. A place where the atmosphere, service, and unique pasta blend.",2023-01-04 21:38:33,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2314213739219_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2314213739303_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2314213738809_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2314213739384_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2314213739022_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2314213739589_rv.jpg",여유로운 셀럽_83807
1513620,5.0,"It's a restaurant where you can't miss out on food and service
Pasta and steak. All the dishes are good
I'm willing to revisit!",2023-01-08 20:05:39,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2318200437852_rv.jpg,석재선
1852687,5.0,"The taste and atmosphere were great. 
The best was the kindness of the boss and the staff. 
100% willing to revisit",2023-07-08 13:28:50,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230708132730710(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230708132730712(1).jpeg",나소이
2495512,5.0,"The raw noodles were thin and soft, so it was delicious
Ragu is full of meat!! I ordered an extra baked baguette and applied it cleanly",2024-02-24 18:37:45,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/132e3345b5ac407ba107f9b365ce9216, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/cab54bf63e984ee18e92f40621ed8841",미성이용
105498,5.0,"It was the best! It was a very special and happy meal! Especially, the salicy tea lemon butter is so delicious><",2021-09-23 21:08:54,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210923210742912(0).jpeg,호기심 많은 셀럽_98998
1098131,5.0,"I came here with my friends to celebrate my birthday, and they were delicious and kind, so I made good memories. I want to revisit^^",2022-11-19 20:04:53,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/221119200421323(0).jpeg,오렌지루돌프
